date,campaign_name,campaign_objective,ad_set,ad_name,placement,impressions,clicks,spend_gbp,conversions,conversion_value_gbp
2026-02-17,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,8880,108,274.68,9,889.91
2026-02-17,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,reels,3099,86,154.78,1,334.15
2026-02-17,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,6505,66,175.20,6,840.75
2026-02-17,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,1861,53,84.06,0,0.00
2026-02-17,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,reels,5797,83,154.31,1,158.90
2026-02-18,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,7070,184,335.92,9,1082.71
2026-02-18,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,4345,118,158.50,3,446.13
2026-02-18,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,7657,113,198.77,9,983.37
2026-02-18,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,1766,67,90.20,0,0.00
2026-02-18,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,4417,78,147.82,0,144.67
2026-02-19,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,reels,11247,216,281.75,5,961.16
2026-02-19,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,reels,4145,163,131.42,2,373.83
2026-02-19,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,6392,67,221.74,6,1084.12
2026-02-19,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,1690,47,76.41,0,0.00
2026-02-19,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,6221,160,168.90,1,147.99
2026-02-20,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,6083,90,263.24,5,887.29
2026-02-20,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,2756,36,127.61,1,305.92
2026-02-20,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,5333,90,193.96,5,873.96
2026-02-20,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,2492,43,85.36,0,0.00
2026-02-20,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,3726,47,136.94,1,118.08
2026-02-21,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,4012,60,202.82,3,543.74
2026-02-21,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,3765,113,106.95,1,230.45
2026-02-21,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,2945,43,136.29,5,702.92
2026-02-21,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,1441,45,55.11,0,0.00
2026-02-21,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,reels,4721,67,155.00,1,178.40
2026-02-22,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,8715,101,237.61,5,774.03
2026-02-22,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,2260,24,120.89,1,262.54
2026-02-22,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,5269,134,158.06,8,877.19
2026-02-22,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1221,35,66.59,0,0.00
2026-02-22,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_stories,2945,87,164.72,1,190.75
2026-02-23,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,6610,126,287.34,5,787.78
2026-02-23,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,3862,82,127.06,1,285.80
2026-02-23,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,6395,79,188.00,6,949.46
2026-02-23,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,1404,43,89.33,0,0.00
2026-02-23,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,4680,118,150.10,1,166.56
2026-02-24,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,5991,238,259.86,5,698.34
2026-02-24,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,3174,112,150.61,2,379.82
2026-02-24,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,5040,131,183.46,5,914.93
2026-02-24,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,1804,20,76.53,0,0.00
2026-02-24,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_stories,4603,101,163.97,1,133.42
2026-02-25,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,4983,110,265.99,5,915.47
2026-02-25,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,4957,112,141.69,2,337.36
2026-02-25,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,3876,128,168.47,6,881.89
2026-02-25,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2055,38,76.98,0,0.00
2026-02-25,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,3166,38,156.46,1,144.29
2026-02-26,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,reels,8486,305,305.03,5,944.62
2026-02-26,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,3704,109,130.08,1,291.10
2026-02-26,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,6274,137,217.02,9,1105.63
2026-02-26,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,2594,99,70.36,0,0.00
2026-02-26,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,4277,75,134.41,0,152.32
2026-02-27,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,5403,111,304.34,8,1011.96
2026-02-27,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,3214,65,140.86,2,315.33
2026-02-27,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,2768,36,168.28,7,766.40
2026-02-27,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,1839,60,77.83,0,0.00
2026-02-27,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,6146,234,169.07,1,137.13
2026-02-28,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,7215,117,194.84,5,601.40
2026-02-28,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,2395,37,108.10,1,289.22
2026-02-28,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,4994,109,154.18,7,856.84
2026-02-28,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,1351,52,60.86,0,0.00
2026-02-28,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,4568,102,152.31,1,143.75
2026-03-01,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,4798,160,252.71,8,840.18
2026-03-01,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,1974,58,129.22,2,335.63
2026-03-01,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,3006,53,157.71,6,834.98
2026-03-01,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,1983,62,67.14,0,0.00
2026-03-01,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,3503,120,169.02,1,198.13
2026-03-02,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,5868,129,324.82,6,893.17
2026-03-02,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,4213,89,173.63,3,488.72
2026-03-02,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,7232,197,256.98,9,1440.23
2026-03-02,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2903,32,92.92,0,0.00
2026-03-02,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,3553,83,154.07,0,137.28
2026-03-03,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,5836,83,300.45,7,958.21
2026-03-03,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,3622,65,152.12,2,341.41
2026-03-03,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,7320,74,235.37,7,1125.28
2026-03-03,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,2063,54,96.39,0,0.00
2026-03-03,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,reels,6572,148,197.33,2,224.24
2026-03-04,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,13801,177,361.26,7,974.00
2026-03-04,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,3422,79,158.94,3,397.11
2026-03-04,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,7274,130,214.96,8,1217.23
2026-03-04,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,2668,68,87.32,0,0.00
2026-03-04,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,5763,145,166.46,0,147.50
2026-03-05,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,13576,391,385.32,8,1313.66
2026-03-05,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,2827,65,166.40,3,472.82
2026-03-05,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,5783,115,247.12,10,1315.31
2026-03-05,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,2324,72,98.50,0,0.00
2026-03-05,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,5093,141,190.78,1,206.94
2026-03-06,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,13169,298,387.05,13,1280.79
2026-03-06,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,4545,72,167.38,2,379.23
2026-03-06,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,reels,9099,338,259.34,13,1452.87
2026-03-06,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,2324,77,98.07,0,0.00
2026-03-06,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,5726,154,198.16,1,224.93
2026-03-07,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,4137,41,254.79,4,750.46
2026-03-07,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,3959,145,113.00,2,277.84
2026-03-07,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,2723,69,169.47,9,861.02
2026-03-07,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,2071,67,65.58,0,0.00
2026-03-07,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_stories,5615,215,178.51,1,165.99
2026-03-08,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_stories,5285,143,238.32,4,676.70
2026-03-08,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,2500,71,120.50,2,284.45
2026-03-08,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,5288,62,196.05,6,862.80
2026-03-08,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,2181,38,81.71,0,0.00
2026-03-08,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,4694,153,186.12,1,211.91
2026-03-09,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,15506,171,392.26,11,1139.96
2026-03-09,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,4414,82,147.71,2,342.63
2026-03-09,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,6119,150,214.01,9,918.51
2026-03-09,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,3146,94,83.51,0,0.00
2026-03-09,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,4009,89,168.48,0,173.94
2026-03-10,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,11054,161,348.99,6,913.69
2026-03-10,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,6502,86,165.04,2,394.28
2026-03-10,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,9442,162,257.46,9,1409.59
2026-03-10,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2516,84,86.24,0,0.00
2026-03-10,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,3617,124,161.88,1,147.93
2026-03-11,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,10897,385,365.74,6,1115.11
2026-03-11,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,3781,43,163.81,2,466.56
2026-03-11,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,7432,122,225.53,9,1129.53
2026-03-11,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1870,23,99.72,0,0.00
2026-03-11,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,4852,71,198.23,2,233.18
2026-03-12,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,5332,188,353.62,6,1158.60
2026-03-12,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,3314,114,183.17,4,489.96
2026-03-12,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,5470,107,215.49,6,1141.12
2026-03-12,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,1535,35,99.00,0,0.00
2026-03-12,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,5872,177,155.98,1,184.94
2026-03-13,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,4860,51,305.15,5,980.56
2026-03-13,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,4980,122,172.18,3,387.37
2026-03-13,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,8100,208,233.20,8,1073.19
2026-03-13,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,3858,54,104.81,0,0.00
2026-03-13,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,5765,156,192.44,1,195.38
2026-03-14,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,6670,151,237.63,4,657.94
2026-03-14,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,3020,75,115.11,2,324.90
2026-03-14,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,reels,6667,138,168.09,6,764.25
2026-03-14,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,2570,102,83.99,0,0.00
2026-03-14,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,reels,3250,40,195.71,1,184.95
2026-03-15,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,5222,140,278.38,7,837.22
2026-03-15,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_stories,3326,55,145.55,2,354.60
2026-03-15,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,3750,116,160.90,6,917.17
2026-03-15,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,2213,54,63.49,0,0.00
2026-03-15,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,reels,4321,109,179.02,1,198.90
2026-03-16,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,6457,234,352.37,9,1207.53
2026-03-16,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,reels,4911,78,182.92,2,406.95
2026-03-16,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_feed,5195,200,205.92,7,1052.06
2026-03-16,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,2026,76,88.12,0,0.00
2026-03-16,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,4307,137,191.18,1,191.01
2026-03-17,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,instagram_feed,13342,416,335.72,6,971.81
2026-03-17,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,5255,83,168.43,3,433.46
2026-03-17,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,6094,156,253.89,9,1080.53
2026-03-17,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_feed,2979,84,99.09,0,0.00
2026-03-17,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,facebook_feed,6329,125,158.24,1,143.84
2026-03-18,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,15949,448,402.87,7,1253.22
2026-03-18,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,6446,185,170.59,3,422.85
2026-03-18,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,7651,146,263.89,11,1478.27
2026-03-18,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,3375,91,87.04,0,0.00
2026-03-18,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,4047,158,188.79,1,169.67
2026-03-19,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,reels,12876,145,358.66,6,937.65
2026-03-19,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,instagram_feed,5340,169,175.93,3,462.27
2026-03-19,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,facebook_feed,7287,167,209.82,8,1087.44
2026-03-19,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,4252,151,110.73,0,0.00
2026-03-19,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_feed,2834,38,154.46,0,124.09
2026-03-20,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,8906,161,367.03,9,1251.91
2026-03-20,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,4138,131,147.07,3,353.48
2026-03-20,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,reels,7080,170,225.68,5,975.72
2026-03-20,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,reels,3013,119,88.73,0,0.00
2026-03-20,Womens_Launch_Prospecting,conversions,Womens_Launch_Prospecting_AS1,Womens_Launch_Prospecting_Ad1,instagram_stories,5984,234,182.95,0,146.84
2026-03-21,Prospecting_Mens_UK,conversions,Prospecting_Mens_UK_AS1,Prospecting_Mens_UK_Ad1,facebook_feed,4011,87,244.87,4,675.35
2026-03-21,Prospecting_Mens_EU,conversions,Prospecting_Mens_EU_AS1,Prospecting_Mens_EU_Ad1,facebook_feed,2757,41,137.39,2,303.34
2026-03-21,Retargeting_AllUsers,conversions,Retargeting_AllUsers_AS1,Retargeting_AllUsers_Ad1,instagram_stories,3515,45,184.98,8,890.98
2026-03-21,Brand_Awareness_UK,awareness,Brand_Awareness_UK_AS1,Brand_Awareness_UK_Ad1,instagram_stories,2413,50,69.56,0,0.00
