date,campaign_name,campaign_type,ad_group,impressions,clicks,spend_gbp,conversions,conversion_value_gbp
2025-12-08,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,4409,112,294.16,9,1002.88
2025-12-09,Brand_Search_UK,search,Brand_Search_UK_AG1,1702,122,183.14,4,791.30
2025-12-09,Brand_Search_EU,search,Brand_Search_EU_AG1,575,29,67.13,1,256.12
2025-12-09,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1880,96,167.05,5,561.59
2025-12-09,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1299,63,102.56,2,394.03
2025-12-09,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1404,93,76.17,2,258.69
2025-12-09,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,778,56,45.61,0,62.71
2025-12-09,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3301,175,260.30,9,967.44
2025-12-10,Brand_Search_UK,search,Brand_Search_UK_AG1,1830,48,198.28,9,924.67
2025-12-10,Brand_Search_EU,search,Brand_Search_EU_AG1,767,38,61.98,1,218.73
2025-12-10,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1525,71,167.28,3,528.53
2025-12-10,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1390,29,103.22,3,418.97
2025-12-10,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1110,30,67.20,1,198.38
2025-12-10,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,430,16,42.05,0,49.56
2025-12-10,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,4072,252,323.58,11,1264.66
2025-12-11,Brand_Search_UK,search,Brand_Search_UK_AG1,2765,117,184.31,4,831.83
2025-12-11,Brand_Search_EU,search,Brand_Search_EU_AG1,1081,67,54.40,1,218.41
2025-12-11,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2499,123,155.85,4,511.69
2025-12-11,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1788,79,107.75,4,456.14
2025-12-11,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1013,61,83.84,2,260.26
2025-12-11,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,595,26,38.63,0,51.11
2025-12-11,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,5102,298,275.31,8,1046.88
2025-12-12,Brand_Search_UK,search,Brand_Search_UK_AG1,2554,72,204.90,9,1082.71
2025-12-12,Brand_Search_EU,search,Brand_Search_EU_AG1,861,18,62.50,2,274.85
2025-12-12,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2717,125,147.93,4,574.47
2025-12-12,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1224,75,97.92,3,404.38
2025-12-12,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1259,91,73.43,1,189.98
2025-12-12,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,874,46,48.84,0,53.59
2025-12-12,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2472,184,263.42,5,848.61
2025-12-13,Brand_Search_UK,search,Brand_Search_UK_AG1,1456,41,117.95,4,571.96
2025-12-13,Brand_Search_EU,search,Brand_Search_EU_AG1,357,20,41.58,0,141.70
2025-12-13,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2021,156,106.87,2,339.94
2025-12-13,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,843,37,93.41,3,341.16
2025-12-13,Shopping_All_EU,shopping,Shopping_All_EU_AG1,645,48,66.97,1,203.69
2025-12-13,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,473,13,34.72,0,36.59
2025-12-13,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3638,251,226.43,5,751.19
2025-12-14,Brand_Search_UK,search,Brand_Search_UK_AG1,2711,149,140.83,6,700.76
2025-12-14,Brand_Search_EU,search,Brand_Search_EU_AG1,639,27,42.91,0,156.04
2025-12-14,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1080,23,105.75,2,353.61
2025-12-14,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,951,50,88.95,3,351.19
2025-12-14,Shopping_All_EU,shopping,Shopping_All_EU_AG1,748,29,68.02,1,200.40
2025-12-14,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,355,19,32.77,0,42.81
2025-12-14,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,4165,330,217.05,7,736.58
2025-12-15,Brand_Search_UK,search,Brand_Search_UK_AG1,3095,114,186.71,9,1032.51
2025-12-15,Brand_Search_EU,search,Brand_Search_EU_AG1,929,43,64.98,1,255.66
2025-12-15,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2311,96,162.72,4,501.13
2025-12-15,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1253,39,111.58,3,441.28
2025-12-15,Shopping_All_EU,shopping,Shopping_All_EU_AG1,771,55,67.50,2,215.71
2025-12-15,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,515,24,38.60,0,49.31
2025-12-15,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3025,165,281.07,8,925.75
2025-12-16,Brand_Search_UK,search,Brand_Search_UK_AG1,2938,142,174.33,7,770.71
2025-12-16,Brand_Search_EU,search,Brand_Search_EU_AG1,1142,32,65.82,1,256.95
2025-12-16,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2268,133,159.75,4,510.17
2025-12-16,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1620,84,124.88,4,468.41
2025-12-16,Shopping_All_EU,shopping,Shopping_All_EU_AG1,691,17,80.76,2,259.76
2025-12-16,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,523,27,45.84,0,52.88
2025-12-16,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,5602,377,298.60,5,920.80
2025-12-17,Brand_Search_UK,search,Brand_Search_UK_AG1,1775,104,202.55,8,1088.38
2025-12-17,Brand_Search_EU,search,Brand_Search_EU_AG1,1278,49,70.91,2,270.20
2025-12-17,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2935,122,160.22,3,633.98
2025-12-17,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1862,50,121.88,4,515.26
2025-12-17,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1372,34,84.10,2,234.13
2025-12-17,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,391,17,39.22,0,49.81
2025-12-17,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,4511,275,257.39,5,852.96
2025-12-18,Brand_Search_UK,search,Brand_Search_UK_AG1,1625,93,162.08,6,729.65
2025-12-18,Brand_Search_EU,search,Brand_Search_EU_AG1,1127,74,58.80,1,216.30
2025-12-18,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2254,74,153.29,4,527.95
2025-12-18,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1114,25,104.37,3,433.75
2025-12-18,Shopping_All_EU,shopping,Shopping_All_EU_AG1,820,36,86.52,1,239.01
2025-12-18,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,927,32,48.48,0,58.30
2025-12-18,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,4569,267,314.36,8,1087.13
2025-12-19,Brand_Search_UK,search,Brand_Search_UK_AG1,2840,119,154.20,7,726.28
2025-12-19,Brand_Search_EU,search,Brand_Search_EU_AG1,1126,54,57.07,1,253.24
2025-12-19,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1855,72,168.09,5,526.68
2025-12-19,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1934,67,117.36,2,421.19
2025-12-19,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1279,36,82.00,1,249.59
2025-12-19,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,454,30,47.44,0,58.64
2025-12-19,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,5612,358,303.67,7,998.64
2025-12-20,Brand_Search_UK,search,Brand_Search_UK_AG1,1281,62,120.80,3,588.98
2025-12-20,Brand_Search_EU,search,Brand_Search_EU_AG1,552,37,52.83,1,191.57
2025-12-20,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2103,147,107.98,2,328.08
2025-12-20,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,721,56,77.06,2,327.71
2025-12-20,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1068,51,67.23,1,205.12
2025-12-20,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,569,41,31.64,0,41.20
2025-12-20,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3027,229,241.51,6,939.31
2025-12-21,Brand_Search_UK,search,Brand_Search_UK_AG1,1656,109,130.25,5,620.71
2025-12-21,Brand_Search_EU,search,Brand_Search_EU_AG1,964,60,51.24,1,202.20
2025-12-21,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1546,84,103.18,1,332.26
2025-12-21,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1212,64,95.84,2,364.78
2025-12-21,Shopping_All_EU,shopping,Shopping_All_EU_AG1,776,16,50.74,1,160.05
2025-12-21,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,432,29,29.72,0,36.38
2025-12-21,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3780,260,200.32,3,684.52
2025-12-22,Brand_Search_UK,search,Brand_Search_UK_AG1,1298,102,157.45,5,724.83
2025-12-22,Brand_Search_EU,search,Brand_Search_EU_AG1,617,12,58.88,2,235.30
2025-12-22,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2057,59,138.56,2,434.03
2025-12-22,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1329,80,107.66,3,425.95
2025-12-22,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1134,65,74.74,1,198.06
2025-12-22,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,679,26,48.39,0,65.29
2025-12-22,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3377,248,266.32,6,841.82
2025-12-23,Brand_Search_UK,search,Brand_Search_UK_AG1,1770,135,174.50,7,838.92
2025-12-23,Brand_Search_EU,search,Brand_Search_EU_AG1,962,45,71.38,2,313.40
2025-12-23,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1512,115,132.25,4,510.11
2025-12-23,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,874,57,102.68,3,444.88
2025-12-23,Shopping_All_EU,shopping,Shopping_All_EU_AG1,678,21,71.79,1,222.20
2025-12-23,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,640,21,44.82,0,49.53
2025-12-23,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,4772,353,258.45,6,791.23
2025-12-24,Brand_Search_UK,search,Brand_Search_UK_AG1,2586,180,185.57,5,1028.28
2025-12-24,Brand_Search_EU,search,Brand_Search_EU_AG1,507,13,56.23,1,197.95
2025-12-24,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1848,84,142.53,2,446.03
2025-12-24,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1001,49,104.81,2,442.85
2025-12-24,Shopping_All_EU,shopping,Shopping_All_EU_AG1,693,48,67.71,2,232.00
2025-12-24,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,425,12,44.46,0,57.26
2025-12-24,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,5830,242,305.91,9,1065.34
2025-12-25,Brand_Search_UK,search,Brand_Search_UK_AG1,1375,34,163.15,5,713.93
2025-12-25,Brand_Search_EU,search,Brand_Search_EU_AG1,648,51,68.30,2,266.21
2025-12-25,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1975,94,150.02,3,577.35
2025-12-25,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1439,74,106.77,3,457.34
2025-12-25,Shopping_All_EU,shopping,Shopping_All_EU_AG1,630,19,70.65,1,233.08
2025-12-25,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,701,19,45.69,0,51.43
2025-12-25,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2084,156,246.75,5,734.21
2025-12-26,Brand_Search_UK,search,Brand_Search_UK_AG1,4025,261,203.26,8,1080.04
2025-12-26,Brand_Search_EU,search,Brand_Search_EU_AG1,1006,58,60.71,1,209.30
2025-12-26,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2668,76,173.37,4,694.42
2025-12-26,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1982,89,105.35,2,360.42
2025-12-26,Shopping_All_EU,shopping,Shopping_All_EU_AG1,589,20,65.41,1,187.14
2025-12-26,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,368,23,38.08,0,47.44
2025-12-26,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3104,190,279.38,6,1057.87
2025-12-27,Brand_Search_UK,search,Brand_Search_UK_AG1,2942,196,152.80,8,753.64
2025-12-27,Brand_Search_EU,search,Brand_Search_EU_AG1,728,16,47.91,1,178.93
2025-12-27,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,853,23,100.91,2,357.07
2025-12-27,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1464,30,78.64,2,280.60
2025-12-27,Shopping_All_EU,shopping,Shopping_All_EU_AG1,597,46,52.50,1,179.86
2025-12-27,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,445,24,29.06,0,38.66
2025-12-27,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3158,195,241.50,4,764.01
2025-12-28,Brand_Search_UK,search,Brand_Search_UK_AG1,2548,176,157.50,5,708.50
2025-12-28,Brand_Search_EU,search,Brand_Search_EU_AG1,1002,65,53.89,1,203.24
2025-12-28,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2247,112,131.26,3,426.16
2025-12-28,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1454,88,74.81,2,291.49
2025-12-28,Shopping_All_EU,shopping,Shopping_All_EU_AG1,656,28,54.78,1,151.90
2025-12-28,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,289,11,34.62,0,43.36
2025-12-28,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2228,169,228.03,4,714.97
2025-12-29,Brand_Search_UK,search,Brand_Search_UK_AG1,2113,167,177.75,7,946.32
2025-12-29,Brand_Search_EU,search,Brand_Search_EU_AG1,796,39,61.12,2,270.58
2025-12-29,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2783,92,141.07,3,520.44
2025-12-29,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1757,121,104.25,3,453.55
2025-12-29,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1234,59,83.62,1,215.18
2025-12-29,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,359,12,43.05,0,57.42
2025-12-29,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3388,177,281.59,5,938.17
2025-12-30,Brand_Search_UK,search,Brand_Search_UK_AG1,1770,69,164.45,6,843.90
2025-12-30,Brand_Search_EU,search,Brand_Search_EU_AG1,1085,81,57.12,1,225.57
2025-12-30,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2438,190,155.70,5,610.26
2025-12-30,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1843,78,109.44,2,353.50
2025-12-30,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1129,80,80.59,1,239.83
2025-12-30,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,571,13,46.31,0,55.53
2025-12-30,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,4984,314,264.80,6,950.48
2025-12-31,Brand_Search_UK,search,Brand_Search_UK_AG1,2555,69,168.15,9,877.45
2025-12-31,Brand_Search_EU,search,Brand_Search_EU_AG1,1014,35,64.39,1,276.28
2025-12-31,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1466,53,161.19,5,558.09
2025-12-31,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1506,52,95.88,2,404.95
2025-12-31,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1477,41,76.68,1,209.54
2025-12-31,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,618,36,42.25,0,48.81
2025-12-31,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,6087,285,308.22,5,920.50
2026-01-01,Brand_Search_UK,search,Brand_Search_UK_AG1,2512,196,187.79,7,994.73
2026-01-01,Brand_Search_EU,search,Brand_Search_EU_AG1,803,54,64.73,1,250.09
2026-01-01,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1352,75,165.86,3,563.62
2026-01-01,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1582,88,108.78,3,455.99
2026-01-01,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1408,69,75.01,2,228.71
2026-01-01,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,449,29,48.86,0,59.49
2026-01-01,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3677,214,266.22,5,913.26
2026-01-02,Brand_Search_UK,search,Brand_Search_UK_AG1,3195,176,193.67,6,948.83
2026-01-02,Brand_Search_EU,search,Brand_Search_EU_AG1,534,25,64.17,1,286.62
2026-01-02,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2887,203,155.77,2,508.53
2026-01-02,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,831,46,98.94,2,386.50
2026-01-02,Shopping_All_EU,shopping,Shopping_All_EU_AG1,788,62,85.54,2,270.93
2026-01-02,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,600,19,41.38,0,50.71
2026-01-02,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2861,137,316.21,7,1109.60
2026-01-03,Brand_Search_UK,search,Brand_Search_UK_AG1,2443,173,122.33,4,619.75
2026-01-03,Brand_Search_EU,search,Brand_Search_EU_AG1,572,38,48.18,1,220.11
2026-01-03,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2057,45,106.89,2,395.18
2026-01-03,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1548,110,90.33,2,390.50
2026-01-03,Shopping_All_EU,shopping,Shopping_All_EU_AG1,816,38,60.68,1,189.70
2026-01-03,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,579,16,30.33,0,32.42
2026-01-03,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2222,150,231.09,4,737.70
2026-01-04,Brand_Search_UK,search,Brand_Search_UK_AG1,1966,56,132.43,4,689.98
2026-01-04,Brand_Search_EU,search,Brand_Search_EU_AG1,783,50,43.37,0,158.90
2026-01-04,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1533,76,115.68,3,387.70
2026-01-04,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1593,83,80.66,1,300.48
2026-01-04,Shopping_All_EU,shopping,Shopping_All_EU_AG1,555,18,64.19,1,192.96
2026-01-04,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,316,21,33.00,0,44.64
2026-01-04,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2457,141,232.32,5,762.51
2026-01-05,Brand_Search_UK,search,Brand_Search_UK_AG1,2438,73,185.21,7,887.93
2026-01-05,Brand_Search_EU,search,Brand_Search_EU_AG1,478,31,52.65,1,199.68
2026-01-05,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1218,38,140.90,4,496.63
2026-01-05,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1814,57,110.43,3,433.92
2026-01-05,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1330,65,75.38,1,248.68
2026-01-05,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,525,37,48.53,0,58.89
2026-01-05,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,5061,281,320.43,9,1216.56
2026-01-06,Brand_Search_UK,search,Brand_Search_UK_AG1,3313,166,166.88,6,728.10
2026-01-06,Brand_Search_EU,search,Brand_Search_EU_AG1,1067,28,60.06,1,241.18
2026-01-06,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1559,121,161.79,3,487.21
2026-01-06,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1877,50,115.74,2,410.17
2026-01-06,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1287,90,65.53,1,218.06
2026-01-06,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,814,43,41.78,0,48.00
2026-01-06,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,5286,152,279.23,5,892.28
2026-01-07,Brand_Search_UK,search,Brand_Search_UK_AG1,3115,214,170.85,6,892.14
2026-01-07,Brand_Search_EU,search,Brand_Search_EU_AG1,981,28,54.61,2,212.19
2026-01-07,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2229,151,140.09,3,550.14
2026-01-07,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1092,79,105.49,2,449.64
2026-01-07,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1168,69,64.01,1,172.52
2026-01-07,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,869,23,45.89,0,47.42
2026-01-07,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3696,136,270.29,4,851.28
2026-01-08,Brand_Search_UK,search,Brand_Search_UK_AG1,1516,75,183.69,6,874.31
2026-01-08,Brand_Search_EU,search,Brand_Search_EU_AG1,719,40,66.71,1,280.27
2026-01-08,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2603,151,151.38,3,572.09
2026-01-08,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,955,19,94.93,2,379.10
2026-01-08,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1103,22,77.48,2,261.97
2026-01-08,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,399,23,47.21,0,58.17
2026-01-08,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,3343,186,245.60,5,785.67
2026-01-09,Brand_Search_UK,search,Brand_Search_UK_AG1,1575,83,181.93,5,809.60
2026-01-09,Brand_Search_EU,search,Brand_Search_EU_AG1,1078,56,61.88,1,247.34
2026-01-09,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2768,214,154.00,3,614.08
2026-01-09,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,864,57,92.83,2,339.42
2026-01-09,Shopping_All_EU,shopping,Shopping_All_EU_AG1,647,35,64.75,1,206.12
2026-01-09,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,596,36,47.16,0,48.48
2026-01-09,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,5756,343,305.71,6,977.71
2026-01-10,Brand_Search_UK,search,Brand_Search_UK_AG1,1283,98,145.11,3,707.96
2026-01-10,Brand_Search_EU,search,Brand_Search_EU_AG1,678,15,44.01,1,156.55
2026-01-10,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1530,50,111.05,3,356.51
2026-01-10,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1681,64,94.20,3,347.74
2026-01-10,Shopping_All_EU,shopping,Shopping_All_EU_AG1,824,44,63.61,0,162.54
2026-01-10,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,441,11,34.12,0,42.65
2026-01-10,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2411,65,204.26,4,738.09
2026-01-11,Brand_Search_UK,search,Brand_Search_UK_AG1,2288,180,120.11,4,671.60
2026-01-11,Brand_Search_EU,search,Brand_Search_EU_AG1,803,46,45.28,1,186.95
2026-01-11,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2033,86,114.30,3,451.96
2026-01-11,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1627,92,86.03,1,283.31
2026-01-11,Shopping_All_EU,shopping,Shopping_All_EU_AG1,783,43,51.93,1,169.12
2026-01-11,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,534,38,30.09,0,37.99
2026-01-11,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2796,83,209.98,5,714.51
2026-01-12,Brand_Search_UK,search,Brand_Search_UK_AG1,2401,129,168.54,7,718.08
2026-01-12,Brand_Search_EU,search,Brand_Search_EU_AG1,831,28,56.18,1,235.01
2026-01-12,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1286,55,133.02,4,516.52
2026-01-12,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,759,50,93.30,2,398.34
2026-01-12,Shopping_All_EU,shopping,Shopping_All_EU_AG1,1229,46,67.12,1,199.21
2026-01-12,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,638,35,44.82,0,52.94
2026-01-12,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,5300,141,285.26,6,967.50
2026-01-13,Brand_Search_UK,search,Brand_Search_UK_AG1,2995,153,155.06,8,818.86
2026-01-13,Brand_Search_EU,search,Brand_Search_EU_AG1,935,66,60.08,1,267.96
2026-01-13,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2547,191,143.68,3,428.00
2026-01-13,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1388,85,97.15,2,379.31
2026-01-13,Shopping_All_EU,shopping,Shopping_All_EU_AG1,861,29,70.85,1,216.16
2026-01-13,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,735,26,37.38,0,47.33
2026-01-13,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,2374,180,239.91,6,800.26
2026-01-14,Brand_Search_UK,search,Brand_Search_UK_AG1,1595,111,152.66,5,723.60
2026-01-14,Brand_Search_EU,search,Brand_Search_EU_AG1,898,67,67.79,2,251.42
2026-01-14,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,2742,195,140.90,2,449.71
2026-01-14,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,1483,38,96.65,2,338.56
2026-01-14,Shopping_All_EU,shopping,Shopping_All_EU_AG1,827,39,64.55,1,177.14
2026-01-14,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,319,10,39.64,0,49.12
2026-01-14,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,5471,289,284.10,7,873.49
2026-01-15,Brand_Search_UK,search,Brand_Search_UK_AG1,3176,160,177.51,7,930.66
2026-01-15,Brand_Search_EU,search,Brand_Search_EU_AG1,620,44,67.97,2,296.97
2026-01-15,Shopping_Hoodies_UK,shopping,Shopping_Hoodies_UK_AG1,1251,34,125.87,3,401.05
2026-01-15,Shopping_Tees_UK,shopping,Shopping_Tees_UK_AG1,2109,132,111.03,4,467.66
2026-01-15,Shopping_All_EU,shopping,Shopping_All_EU_AG1,948,66,80.99,1,278.76
2026-01-15,Generic_Streetwear_UK,search,Generic_Streetwear_UK_AG1,372,26,39.97,0,47.07
2026-01-15,PMax_Menswear_UK,pmax,PMax_Menswear_UK_AG1,5626,376,300.78,6,1182.22
2026-01-16,Brand_Search_UK,search,Brand_Search_UK_AG1,3292,83,180.54,7,1000.52
