movement_id,variant_id,date,type,quantity_delta,running_balance,reference_id
mv_0071102,var_000185,2024-09-11T12:00:00,return,1,-92,ord_004787
mv_0071103,var_000064,2024-09-12T12:00:00,return,1,-42,ord_003924
mv_0071104,var_000269,2024-09-12T12:00:00,return,1,-15,ord_004490
mv_0071105,var_000180,2024-09-12T12:00:00,return,1,-85,ord_004660
mv_0071106,var_000241,2024-09-12T12:00:00,return,1,33,ord_004694
mv_0071107,var_000191,2024-09-13T12:00:00,return,1,-108,ord_003652
mv_0071108,var_000125,2024-09-13T12:00:00,return,1,-7,ord_003864
mv_0071109,var_000044,2024-09-13T12:00:00,return,1,-59,ord_003895
mv_0071110,var_000048,2024-09-13T12:00:00,return,1,-8,ord_004173
mv_0071111,var_000060,2024-09-13T12:00:00,return,1,9,ord_004411
mv_0071112,var_000199,2024-09-13T12:00:00,return,1,-6,ord_004460
mv_0071113,var_000142,2024-09-13T12:00:00,return,1,-6,ord_004599
mv_0071114,var_000102,2024-09-13T12:00:00,return,1,-148,ord_004630
mv_0071115,var_000180,2024-09-13T12:00:00,return,1,-84,ord_004813
mv_0071116,var_000060,2024-09-13T12:00:00,return,1,10,ord_004831
mv_0071117,var_000150,2024-09-14T12:00:00,return,1,-65,ord_003999
mv_0071118,var_000062,2024-09-14T12:00:00,return,1,-11,ord_004313
mv_0071119,var_000034,2024-09-14T12:00:00,return,1,49,ord_004444
mv_0071120,var_000072,2024-09-14T12:00:00,return,1,-2,ord_004629
mv_0071121,var_000167,2024-09-14T12:00:00,return,1,35,ord_004685
mv_0071122,var_000159,2024-09-14T12:00:00,return,1,-94,ord_004716
mv_0071123,var_000034,2024-09-15T12:00:00,return,1,50,ord_003968
mv_0071124,var_000173,2024-09-15T12:00:00,return,1,17,ord_004501
mv_0071125,var_000272,2024-09-15T12:00:00,return,1,-26,ord_004522
mv_0071126,var_000161,2024-09-15T12:00:00,return,1,73,ord_004668
mv_0071127,var_000263,2024-09-15T12:00:00,return,1,-14,ord_004820
mv_0071128,var_000132,2024-09-15T12:00:00,return,1,-56,ord_004880
mv_0071129,var_000261,2024-09-15T12:00:00,return,1,-39,ord_004910
mv_0071130,var_000200,2024-09-15T12:00:00,return,1,-7,ord_005017
mv_0071131,var_000129,2024-09-16T12:00:00,return,1,-15,ord_003944
mv_0071132,var_000064,2024-09-16T12:00:00,return,1,-41,ord_004073
mv_0071133,var_000258,2024-09-16T12:00:00,return,1,-120,ord_004458
mv_0071134,var_000053,2024-09-16T12:00:00,return,1,-1,ord_004590
mv_0071135,var_000119,2024-09-16T12:00:00,return,1,-174,ord_004703
mv_0071136,var_000053,2024-09-16T12:00:00,return,1,0,ord_004934
mv_0071137,var_000224,2024-09-16T12:00:00,return,1,72,ord_005163
mv_0071138,var_000074,2024-09-17T12:00:00,return,1,-14,ord_003854
mv_0071139,var_000046,2024-09-17T12:00:00,return,1,7,ord_003863
mv_0071140,var_000170,2024-09-17T12:00:00,return,1,-32,ord_004120
mv_0071141,var_000120,2024-09-17T12:00:00,return,1,-140,ord_004128
mv_0071142,var_000098,2024-09-17T12:00:00,return,1,-253,ord_004404
mv_0071143,var_000055,2024-09-17T12:00:00,return,1,6,ord_004628
mv_0071144,var_000248,2024-09-17T12:00:00,return,1,-40,ord_004745
mv_0071145,var_000040,2024-09-17T12:00:00,return,1,38,ord_004860
mv_0071146,var_000215,2024-09-17T12:00:00,return,1,36,ord_004948
mv_0071147,var_000242,2024-09-17T12:00:00,return,1,-87,ord_004988
mv_0071148,var_000048,2024-09-18T12:00:00,return,1,-7,ord_003952
mv_0071149,var_000074,2024-09-18T12:00:00,return,1,-13,ord_003966
mv_0071150,var_000181,2024-09-18T12:00:00,return,1,-92,ord_004075
mv_0071151,var_000152,2024-09-18T12:00:00,return,1,-44,ord_004330
mv_0071152,var_000148,2024-09-18T12:00:00,return,1,-189,ord_004737
mv_0071153,var_000165,2024-09-18T12:00:00,return,1,-55,ord_004851
mv_0071154,var_000210,2024-09-18T12:00:00,return,1,27,ord_005047
mv_0071155,var_000022,2024-09-18T12:00:00,return,1,18,ord_005068
mv_0071156,var_000162,2024-09-19T12:00:00,return,1,19,ord_004047
mv_0071157,var_000011,2024-09-19T12:00:00,return,1,-128,ord_004294
mv_0071158,var_000264,2024-09-19T12:00:00,return,1,-19,ord_004448
mv_0071159,var_000101,2024-09-19T12:00:00,return,1,-114,ord_004688
mv_0071160,var_000251,2024-09-19T12:00:00,return,1,3,ord_004786
mv_0071161,var_000257,2024-09-19T12:00:00,return,1,-145,ord_004799
mv_0071162,var_000078,2024-09-19T12:00:00,return,1,-18,ord_004853
mv_0071163,var_000266,2024-09-19T12:00:00,return,1,-51,ord_004893
mv_0071164,var_000203,2024-09-20T12:00:00,return,1,-61,ord_004094
mv_0071165,var_000099,2024-09-20T12:00:00,return,1,-172,ord_004247
mv_0071166,var_000119,2024-09-20T12:00:00,return,1,-173,ord_004280
mv_0071167,var_000170,2024-09-20T12:00:00,return,1,-31,ord_004281
mv_0071168,var_000102,2024-09-20T12:00:00,return,1,-147,ord_004293
mv_0071169,var_000174,2024-09-20T12:00:00,return,1,-154,ord_004534
mv_0071170,var_000040,2024-09-20T12:00:00,return,1,39,ord_004844
mv_0071171,var_000052,2024-09-20T12:00:00,return,1,-31,ord_005415
mv_0071172,var_000122,2024-09-21T12:00:00,return,1,-40,ord_004400
mv_0071173,var_000037,2024-09-21T12:00:00,return,1,7,ord_004607
mv_0071174,var_000094,2024-09-21T12:00:00,return,1,2,ord_004640
mv_0071175,var_000059,2024-09-21T12:00:00,return,1,-31,ord_005153
mv_0071176,var_000023,2024-09-21T12:00:00,return,1,67,ord_005487
mv_0071177,var_000022,2024-09-22T12:00:00,return,1,19,ord_004114
mv_0071178,var_000198,2024-09-22T12:00:00,return,1,-48,ord_004426
mv_0071179,var_000173,2024-09-22T12:00:00,return,1,18,ord_004545
mv_0071180,var_000230,2024-09-22T12:00:00,return,1,31,ord_004723
mv_0071181,var_000250,2024-09-22T12:00:00,return,1,-10,ord_004765
mv_0071182,var_000043,2024-09-23T12:00:00,return,1,-198,ord_004255
mv_0071183,var_000054,2024-09-23T12:00:00,return,1,6,ord_004498
mv_0071184,var_000127,2024-09-23T12:00:00,return,1,-21,ord_004997
mv_0071185,var_000268,2024-09-23T12:00:00,return,1,-41,ord_005160
mv_0071186,var_000180,2024-09-23T12:00:00,return,1,-83,ord_005244
mv_0071187,var_000276,2024-09-23T12:00:00,return,1,-41,ord_005327
mv_0071188,var_000264,2024-09-24T12:00:00,return,1,-18,ord_004504
mv_0071189,var_000219,2024-09-24T12:00:00,return,1,71,ord_004544
mv_0071190,var_000178,2024-09-24T12:00:00,return,1,-116,ord_004589
mv_0071191,var_000170,2024-09-24T12:00:00,return,1,-30,ord_004597
mv_0071192,var_000205,2024-09-24T12:00:00,return,1,-17,ord_004719
mv_0071193,var_000035,2024-09-24T12:00:00,return,1,38,ord_004921
mv_0071194,var_000157,2024-09-24T12:00:00,return,1,-21,ord_005130
mv_0071195,var_000175,2024-09-24T12:00:00,return,1,-139,ord_005550
mv_0071196,var_000056,2024-09-25T12:00:00,return,1,-50,ord_004199
mv_0071197,var_000097,2024-09-25T12:00:00,return,1,43,ord_004226
mv_0071198,var_000029,2024-09-25T12:00:00,return,1,33,ord_004377
mv_0071199,var_000011,2024-09-25T12:00:00,return,1,-127,ord_004601
mv_0071200,var_000193,2024-09-25T12:00:00,return,1,-159,ord_005371
mv_0071201,var_000272,2024-09-26T12:00:00,return,1,-25,ord_004453
mv_0071202,var_000261,2024-09-26T12:00:00,return,1,-38,ord_004651
mv_0071203,var_000059,2024-09-26T12:00:00,return,1,-30,ord_004855
mv_0071204,var_000192,2024-09-26T12:00:00,return,1,-208,ord_004898
mv_0071205,var_000007,2024-09-26T12:00:00,return,1,-50,ord_005064
mv_0071206,var_000044,2024-09-26T12:00:00,return,1,-58,ord_005278
mv_0071207,var_000185,2024-09-26T12:00:00,return,1,-91,ord_005332
mv_0071208,var_000201,2024-09-26T12:00:00,return,1,-25,ord_005732
mv_0071209,var_000046,2024-09-27T12:00:00,return,1,8,ord_004520
mv_0071210,var_000139,2024-09-27T12:00:00,return,1,57,ord_004536
mv_0071211,var_000174,2024-09-27T12:00:00,return,1,-153,ord_004715
mv_0071212,var_000163,2024-09-27T12:00:00,return,1,-18,ord_004775
mv_0071213,var_000166,2024-09-27T12:00:00,return,1,43,ord_004778
mv_0071214,var_000057,2024-09-27T12:00:00,return,1,-55,ord_004870
mv_0071215,var_000160,2024-09-27T12:00:00,return,1,-37,ord_004927
mv_0071216,var_000279,2024-09-27T12:00:00,return,1,-62,ord_005013
mv_0071217,var_000150,2024-09-27T12:00:00,return,1,-64,ord_005129
mv_0071218,var_000150,2024-09-27T12:00:00,return,1,-63,ord_005152
mv_0071219,var_000237,2024-09-27T12:00:00,return,1,-14,ord_005402
mv_0071220,var_000211,2024-09-28T12:00:00,return,1,18,ord_004573
mv_0071221,var_000160,2024-09-28T12:00:00,return,1,-36,ord_004830
mv_0071222,var_000148,2024-09-28T12:00:00,return,1,-188,ord_004839
mv_0071223,var_000277,2024-09-28T12:00:00,return,1,-33,ord_004967
mv_0071224,var_000146,2024-09-28T12:00:00,return,1,-175,ord_005224
mv_0071225,var_000101,2024-09-28T12:00:00,return,1,-113,ord_005317
mv_0071226,var_000243,2024-09-28T12:00:00,return,1,-33,ord_005511
mv_0071227,var_000165,2024-09-28T12:00:00,return,1,-54,ord_005692
mv_0071228,var_000015,2024-09-28T12:00:00,return,1,29,ord_005778
mv_0071229,var_000248,2024-09-28T12:00:00,return,1,-39,ord_005794
mv_0071230,var_000182,2024-09-29T12:00:00,return,1,-237,ord_004780
mv_0071231,var_000057,2024-09-29T12:00:00,return,1,-54,ord_004928
mv_0071232,var_000211,2024-09-29T12:00:00,return,1,19,ord_004978
mv_0071233,var_000254,2024-09-29T12:00:00,return,1,39,ord_005360
mv_0071234,var_000124,2024-09-29T12:00:00,return,1,22,ord_005438
mv_0071235,var_000100,2024-09-29T12:00:00,return,1,-111,ord_005495
mv_0071236,var_000283,2024-09-29T12:00:00,return,1,-35,ord_005629
mv_0071237,var_000189,2024-09-29T12:00:00,return,1,-34,ord_005638
mv_0071238,var_000101,2024-09-29T12:00:00,return,1,-112,ord_005699
mv_0071239,var_000063,2024-09-29T12:00:00,return,1,-77,ord_005865
mv_0071240,var_000188,2024-09-30T12:00:00,return,1,-160,ord_004413
mv_0071241,var_000151,2024-09-30T12:00:00,return,1,-14,ord_004888
mv_0071242,var_000169,2024-09-30T12:00:00,return,1,-106,ord_004962
mv_0071243,var_000058,2024-10-01T12:00:00,return,1,-111,ord_004998
mv_0071244,var_000083,2024-10-01T12:00:00,return,1,-37,ord_005107
mv_0071245,var_000041,2024-10-01T12:00:00,return,1,-167,ord_005457
mv_0071246,var_000185,2024-10-01T12:00:00,return,1,-90,ord_005475
mv_0071247,var_000003,2024-10-01T12:00:00,return,1,67,ord_005498
mv_0071248,var_000100,2024-10-01T12:00:00,return,1,-110,ord_005523
mv_0071249,var_000172,2024-10-01T12:00:00,return,1,-17,ord_005553
mv_0071250,var_000246,2024-10-02T12:00:00,return,1,-14,ord_004958
mv_0071251,var_000175,2024-10-02T12:00:00,return,1,-138,ord_004963
mv_0071252,var_000063,2024-10-02T12:00:00,return,1,-76,ord_005380
mv_0071253,var_000124,2024-10-02T12:00:00,return,1,23,ord_005768
mv_0071254,var_000176,2024-10-02T12:00:00,return,1,-138,ord_005981
mv_0071255,var_000065,2024-10-03T12:00:00,return,1,64,ord_004914
mv_0071256,var_000116,2024-10-03T12:00:00,return,1,-26,ord_004932
mv_0071257,var_000046,2024-10-03T12:00:00,return,1,9,ord_004976
mv_0071258,var_000101,2024-10-03T12:00:00,return,1,-111,ord_005265
mv_0071259,var_000024,2024-10-03T12:00:00,return,1,27,ord_005439
mv_0071260,var_000153,2024-10-03T12:00:00,return,1,-62,ord_005808
mv_0071261,var_000199,2024-10-03T12:00:00,return,1,-5,ord_005835
mv_0071262,var_000268,2024-10-03T12:00:00,return,1,-40,ord_005889
mv_0071263,var_000226,2024-10-03T12:00:00,return,1,55,ord_005898
mv_0071264,var_000188,2024-10-03T12:00:00,return,1,-159,ord_005974
mv_0071265,var_000011,2024-10-04T12:00:00,return,1,-126,ord_005111
mv_0071266,var_000059,2024-10-04T12:00:00,return,1,-29,ord_005134
mv_0071267,var_000188,2024-10-04T12:00:00,return,1,-158,ord_005154
mv_0071268,var_000013,2024-10-04T12:00:00,return,1,56,ord_005170
mv_0071269,var_000100,2024-10-04T12:00:00,return,1,-109,ord_005229
mv_0071270,var_000182,2024-10-04T12:00:00,return,1,-236,ord_005281
mv_0071271,var_000160,2024-10-04T12:00:00,return,1,-35,ord_005406
mv_0071272,var_000169,2024-10-04T12:00:00,return,1,-105,ord_005595
mv_0071273,var_000079,2024-10-04T12:00:00,return,1,16,ord_005853
mv_0071274,var_000086,2024-10-04T12:00:00,return,1,51,ord_005874
mv_0071275,var_000206,2024-10-04T12:00:00,return,1,-22,ord_005941
mv_0071276,var_000103,2024-10-04T12:00:00,return,1,-218,ord_005953
mv_0071277,var_000077,2024-10-04T12:00:00,return,1,29,ord_005996
mv_0071278,var_000150,2024-10-04T12:00:00,return,1,-62,ord_006071
mv_0071279,var_000223,2024-10-05T12:00:00,return,1,3,ord_005127
mv_0071280,var_000129,2024-10-05T12:00:00,return,1,-14,ord_005128
mv_0071281,var_000134,2024-10-05T12:00:00,return,1,-14,ord_005582
mv_0071282,var_000060,2024-10-05T12:00:00,return,1,11,ord_005612
mv_0071283,var_000189,2024-10-05T12:00:00,return,1,-33,ord_006015
mv_0071284,var_000183,2024-10-05T12:00:00,return,1,-145,ord_006037
mv_0071285,var_000271,2024-10-05T12:00:00,return,1,-20,ord_006263
mv_0071286,var_000011,2024-10-06T12:00:00,return,1,-125,ord_005210
mv_0071287,var_000267,2024-10-06T12:00:00,return,1,-38,ord_005370
mv_0071288,var_000282,2024-10-06T12:00:00,return,1,-23,ord_005636
mv_0071289,var_000049,2024-10-06T12:00:00,return,1,-76,ord_005843
mv_0071290,var_000268,2024-10-06T12:00:00,return,1,-39,ord_006084
mv_0071291,var_000159,2024-10-07T12:00:00,return,1,-93,ord_005144
mv_0071292,var_000204,2024-10-07T12:00:00,return,1,1,ord_005309
mv_0071293,var_000025,2024-10-07T12:00:00,return,1,42,ord_005369
mv_0071294,var_000196,2024-10-07T12:00:00,return,1,-141,ord_005530
mv_0071295,var_000128,2024-10-07T12:00:00,return,1,51,ord_005602
mv_0071296,var_000120,2024-10-07T12:00:00,return,1,-139,ord_005637
mv_0071297,var_000177,2024-10-07T12:00:00,return,1,-183,ord_005788
mv_0071298,var_000102,2024-10-07T12:00:00,return,1,-146,ord_006115
mv_0071299,var_000171,2024-10-07T12:00:00,return,1,33,ord_006146
mv_0071300,var_000196,2024-10-07T12:00:00,return,1,-140,ord_006162
mv_0071301,var_000275,2024-10-07T12:00:00,return,1,-39,ord_006177
mv_0071302,var_000131,2024-10-07T12:00:00,return,1,-99,ord_006335
mv_0071303,var_000109,2024-10-08T12:00:00,return,1,-80,ord_005185
mv_0071304,var_000181,2024-10-08T12:00:00,return,1,-91,ord_005187
mv_0071305,var_000273,2024-10-08T12:00:00,return,1,-26,ord_005225
mv_0071306,var_000201,2024-10-08T12:00:00,return,1,-24,ord_005306
mv_0071307,var_000159,2024-10-08T12:00:00,return,1,-92,ord_005755
mv_0071308,var_000276,2024-10-08T12:00:00,return,1,-40,ord_005834
mv_0071309,var_000210,2024-10-08T12:00:00,return,1,28,ord_006014
mv_0071310,var_000242,2024-10-08T12:00:00,return,1,-86,ord_006248
mv_0071311,var_000066,2024-10-08T12:00:00,return,1,26,ord_006320
mv_0071312,var_000116,2024-10-09T12:00:00,return,1,-25,ord_005617
mv_0071313,var_000274,2024-10-09T12:00:00,return,1,-53,ord_005644
mv_0071314,var_000142,2024-10-09T12:00:00,return,1,-5,ord_005867
mv_0071315,var_000260,2024-10-09T12:00:00,return,1,-41,ord_005925
mv_0071316,var_000281,2024-10-09T12:00:00,return,1,-16,ord_005993
mv_0071317,var_000009,2024-10-09T12:00:00,return,1,-17,ord_006060
mv_0071318,var_000049,2024-10-09T12:00:00,return,1,-75,ord_006246
mv_0071319,var_000130,2024-10-09T12:00:00,return,1,-25,ord_006426
mv_0071320,var_000248,2024-10-10T12:00:00,return,1,-38,ord_005320
mv_0071321,var_000045,2024-10-10T12:00:00,return,1,-46,ord_005411
mv_0071322,var_000011,2024-10-10T12:00:00,return,1,-124,ord_005442
mv_0071323,var_000253,2024-10-10T12:00:00,return,1,-51,ord_005697
mv_0071324,var_000236,2024-10-10T12:00:00,return,1,17,ord_005719
mv_0071325,var_000130,2024-10-10T12:00:00,return,1,-24,ord_005844
mv_0071326,var_000058,2024-10-10T12:00:00,return,1,-110,ord_006181
mv_0071327,var_000194,2024-10-10T12:00:00,return,1,-32,ord_006274
mv_0071328,var_000049,2024-10-10T12:00:00,return,1,-74,ord_006575
mv_0071329,var_000266,2024-10-11T12:00:00,return,1,-50,ord_005378
mv_0071330,var_000281,2024-10-11T12:00:00,return,1,-15,ord_005591
mv_0071331,var_000081,2024-10-11T12:00:00,return,1,51,ord_005680
mv_0071332,var_000013,2024-10-11T12:00:00,return,1,57,ord_005773
mv_0071333,var_000244,2024-10-11T12:00:00,return,1,55,ord_005877
mv_0071334,var_000119,2024-10-11T12:00:00,return,1,-172,ord_005976
mv_0071335,var_000064,2024-10-11T12:00:00,return,1,-40,ord_006055
mv_0071336,var_000134,2024-10-11T12:00:00,return,1,-13,ord_006062
mv_0071337,var_000030,2024-10-11T12:00:00,return,1,27,ord_006241
mv_0071338,var_000066,2024-10-11T12:00:00,return,1,27,ord_006310
mv_0071339,var_000003,2024-10-12T12:00:00,return,1,68,ord_005682
mv_0071340,var_000118,2024-10-12T12:00:00,return,1,-167,ord_005809
mv_0071341,var_000282,2024-10-12T12:00:00,return,1,-22,ord_006053
mv_0071342,var_000184,2024-10-12T12:00:00,return,1,-86,ord_006111
mv_0071343,var_000038,2024-10-12T12:00:00,return,1,66,ord_006397
mv_0071344,var_000104,2024-10-12T12:00:00,return,1,-126,ord_006494
mv_0071345,var_000222,2024-10-12T12:00:00,return,1,-39,ord_006496
mv_0071346,var_000005,2024-10-13T12:00:00,return,1,-33,ord_006086
mv_0071347,var_000196,2024-10-13T12:00:00,return,1,-139,ord_006159
mv_0071348,var_000244,2024-10-13T12:00:00,return,1,56,ord_006200
mv_0071349,var_000104,2024-10-13T12:00:00,return,1,-125,ord_006614
mv_0071350,var_000021,2024-10-13T12:00:00,return,1,-59,ord_006639
mv_0071351,var_000044,2024-10-14T12:00:00,return,1,-57,ord_005733
mv_0071352,var_000267,2024-10-14T12:00:00,return,1,-37,ord_005784
mv_0071353,var_000103,2024-10-14T12:00:00,return,1,-217,ord_005854
mv_0071354,var_000053,2024-10-14T12:00:00,return,1,1,ord_006004
mv_0071355,var_000193,2024-10-14T12:00:00,return,1,-158,ord_006276
mv_0071356,var_000122,2024-10-14T12:00:00,return,1,-39,ord_006311
mv_0071357,var_000043,2024-10-14T12:00:00,return,1,-197,ord_006325
mv_0071358,var_000009,2024-10-14T12:00:00,return,1,-16,ord_006574
mv_0071359,var_000179,2024-10-14T12:00:00,return,1,-89,ord_006771
mv_0071360,var_000161,2024-10-15T12:00:00,return,1,74,ord_005847
mv_0071361,var_000268,2024-10-15T12:00:00,return,1,-38,ord_005849
mv_0071362,var_000108,2024-10-15T12:00:00,return,1,-96,ord_006186
mv_0071363,var_000281,2024-10-15T12:00:00,return,1,-14,ord_006359
mv_0071364,var_000013,2024-10-16T12:00:00,return,1,58,ord_005749
mv_0071365,var_000067,2024-10-16T12:00:00,return,1,-9,ord_006413
mv_0071366,var_000065,2024-10-16T12:00:00,return,1,65,ord_006709
mv_0071367,var_000042,2024-10-16T12:00:00,return,1,-161,ord_006800
mv_0071368,var_000103,2024-10-17T12:00:00,return,1,-216,ord_006023
mv_0071369,var_000070,2024-10-17T12:00:00,return,1,42,ord_006061
mv_0071370,var_000015,2024-10-17T12:00:00,return,1,30,ord_006122
mv_0071371,var_000171,2024-10-17T12:00:00,return,1,34,ord_006253
mv_0071372,var_000100,2024-10-17T12:00:00,return,1,-108,ord_006513
mv_0071373,var_000184,2024-10-18T12:00:00,return,1,-85,ord_005962
mv_0071374,var_000106,2024-10-18T12:00:00,return,1,-109,ord_006094
mv_0071375,var_000120,2024-10-18T12:00:00,return,1,-138,ord_006217
mv_0071376,var_000106,2024-10-18T12:00:00,return,1,-108,ord_006288
mv_0071377,var_000281,2024-10-18T12:00:00,return,1,-13,ord_006483
mv_0071378,var_000119,2024-10-18T12:00:00,return,1,-171,ord_006509
mv_0071379,var_000203,2024-10-18T12:00:00,return,1,-60,ord_006546
mv_0071380,var_000116,2024-10-19T12:00:00,return,1,-24,ord_006033
mv_0071381,var_000017,2024-10-19T12:00:00,return,1,8,ord_006103
mv_0071382,var_000069,2024-10-19T12:00:00,return,1,-39,ord_006172
mv_0071383,var_000132,2024-10-19T12:00:00,return,1,-55,ord_006267
mv_0071384,var_000020,2024-10-19T12:00:00,return,1,48,ord_006499
mv_0071385,var_000064,2024-10-19T12:00:00,return,1,-39,ord_006563
mv_0071386,var_000188,2024-10-19T12:00:00,return,1,-157,ord_006603
mv_0071387,var_000104,2024-10-19T12:00:00,return,1,-124,ord_006926
mv_0071388,var_000195,2024-10-20T12:00:00,return,1,-75,ord_005868
mv_0071389,var_000283,2024-10-20T12:00:00,return,1,-34,ord_005947
mv_0071390,var_000141,2024-10-20T12:00:00,return,1,-31,ord_006161
mv_0071391,var_000006,2024-10-20T12:00:00,return,1,-114,ord_006352
mv_0071392,var_000004,2024-10-21T12:00:00,return,1,21,ord_006665
mv_0071393,var_000194,2024-10-21T12:00:00,return,1,-31,ord_006970
mv_0071394,var_000173,2024-10-22T12:00:00,return,1,19,ord_006110
mv_0071395,var_000276,2024-10-22T12:00:00,return,1,-39,ord_006363
mv_0071396,var_000246,2024-10-22T12:00:00,return,1,-13,ord_006471
mv_0071397,var_000147,2024-10-22T12:00:00,return,1,-195,ord_006540
mv_0071398,var_000066,2024-10-22T12:00:00,return,1,28,ord_006677
mv_0071399,var_000046,2024-10-22T12:00:00,return,1,10,ord_006997
mv_0071400,var_000185,2024-10-23T12:00:00,return,1,-89,ord_006179
mv_0071401,var_000173,2024-10-23T12:00:00,return,1,20,ord_006209
mv_0071402,var_000226,2024-10-23T12:00:00,return,1,56,ord_006282
mv_0071403,var_000062,2024-10-23T12:00:00,return,1,-10,ord_006600
mv_0071404,var_000163,2024-10-23T12:00:00,return,1,-17,ord_006609
