ticket_id,customer_id,created_at,channel,status,priority,category,subject,related_order_id,related_product_id,first_response_at,resolved_at,resolution_time_minutes,satisfaction_rating,resolved_by
tkt_01057,cust_016198,2025-12-24T18:02:47,chat,resolved,normal,product_quality,Print peeling,ord_037689,prod_00041,2025-12-24T10:01:00,2025-12-24T10:22:00,22,,bot
tkt_01058,cust_018993,2026-01-30T09:44:20,email,resolved,normal,order_status,Where's my order?,ord_040626,prod_00009,2026-01-30T11:02:00,2026-01-30T23:51:00,1131,3,human
tkt_01059,cust_021729,2026-05-05T11:13:16,email,resolved,high,order_status,Where's my order?,ord_047911,prod_00032,2026-05-05T10:56:00,2026-05-05T23:43:00,943,,human
tkt_01060,cust_018059,2026-02-16T10:52:06,email,resolved,high,order_status,No delivery update for Sherpa Hoodie,ord_042233,prod_00029,2026-02-16T13:12:00,2026-02-16T19:27:00,567,3,human
tkt_01061,cust_019687,2026-04-14T18:21:08,chat,resolved,normal,order_status,Order hasn't arrived,ord_046235,prod_00012,2026-04-14T13:27:00,2026-04-14T23:52:00,1192,,human
tkt_01062,cust_010204,2025-04-06T12:13:47,email,resolved,normal,order_status,No delivery update for Heritage Tee,ord_019143,prod_00012,2025-04-06T11:36:00,2025-04-06T15:46:00,346,,human
tkt_01063,cust_004035,2024-11-10T15:46:17,email,resolved,high,order_status,Order hasn't arrived,ord_007923,prod_00012,2024-11-10T13:13:00,2024-11-10T20:27:00,627,,human
tkt_01064,cust_018077,2026-01-11T09:49:00,email,closed,low,order_status,Where's my order?,ord_039405,prod_00006,2026-01-11T10:04:00,2026-01-11T10:05:00,5,,bot
tkt_01065,cust_006874,2024-12-02T20:34:55,chat,closed,normal,returns_exchanges,Want to return Boxy Crop Tee,ord_010825,prod_00018,2024-12-02T10:04:00,2024-12-02T10:26:00,26,3,bot
tkt_01066,cust_004962,2024-12-04T13:23:56,chat,resolved,normal,discount_code,Discount code not working,ord_010522,prod_00015,2024-12-04T10:01:00,2024-12-04T10:19:00,19,2,bot
tkt_01067,cust_018446,2026-05-12T11:31:14,instagram_dm,resolved,normal,sizing_fit,Womens Spring Tee doesn't fit right,ord_048140,prod_00060,2026-05-12T13:39:00,2026-05-12T23:20:00,980,,human
tkt_01068,cust_006093,2024-12-02T15:23:56,chat,resolved,high,sizing_fit,Sizing question about Boxy Crop Tee,ord_010828,prod_00018,2024-12-02T10:46:00,2024-12-02T20:42:00,642,4,human
tkt_01069,cust_011274,2025-06-13T13:17:35,instagram_dm,resolved,high,returns_exchanges,Exchange for different size,ord_023465,prod_00030,2025-06-13T10:03:00,2025-06-13T10:26:00,26,,bot
tkt_01070,cust_014513,2025-09-10T10:11:10,chat,resolved,normal,order_status,Where's my order?,ord_028618,prod_00009,2025-09-10T10:42:00,2025-09-10T23:38:00,1178,,human
tkt_01071,cust_008082,2025-01-11T11:28:42,email,resolved,normal,returns_exchanges,Exchange for different size,ord_013272,prod_00016,2025-01-11T13:34:00,2025-01-11T11:10:00,70,5,human
tkt_01072,cust_011478,2026-05-29T10:05:49,instagram_dm,resolved,high,returns_exchanges,How do I return?,ord_049394,prod_00008,2026-05-29T13:00:00,2026-05-29T17:29:00,449,,human
tkt_01073,cust_011859,2025-08-27T13:40:38,chat,resolved,high,returns_exchanges,Exchange for different size,ord_026874,prod_00031,2025-08-27T13:52:00,2025-08-27T11:09:00,69,,human
tkt_01074,cust_011373,2025-07-13T08:18:29,email,resolved,normal,order_status,Where's my order?,ord_024936,prod_00008,2025-07-13T11:28:00,2025-07-13T13:01:00,181,,human
tkt_01075,cust_004646,2024-11-13T16:16:27,email,resolved,normal,drop_restock,Will there be more sizes?,ord_008432,prod_00019,2024-11-13T12:34:00,2024-11-13T23:02:00,1382,,human
tkt_01076,cust_004885,2024-10-21T13:44:51,chat,resolved,normal,sizing_fit,Size exchange needed,ord_007191,prod_00007,2024-10-21T10:01:00,2024-10-21T10:29:00,29,,bot
tkt_01077,cust_011250,2025-05-11T11:41:11,email,resolved,normal,product_quality,Colour faded after wash,ord_021073,prod_00012,2025-05-11T10:04:00,2025-05-11T10:20:00,20,5,bot
tkt_01078,cust_015566,2025-10-31T11:08:52,email,resolved,high,order_status,Tracking not updating,ord_031704,prod_00010,2025-10-31T10:02:00,2025-10-31T10:27:00,27,,bot
tkt_01079,cust_005277,2026-01-26T18:18:07,instagram_dm,resolved,high,discount_code,Applied wrong code,ord_040942,prod_00009,2026-01-26T10:01:00,2026-01-26T10:16:00,16,,bot
tkt_01080,cust_007228,2025-12-08T16:49:55,email,resolved,normal,returns_exchanges,Return label not working,ord_034465,prod_00010,2025-12-08T11:48:00,2025-12-08T23:16:00,1096,,human
tkt_01081,cust_003871,2024-10-09T15:43:36,email,resolved,normal,drop_restock,Will there be more sizes?,ord_006383,prod_00008,2024-10-09T10:04:00,2024-10-09T10:21:00,21,,bot
tkt_01082,cust_016289,2025-12-19T13:11:26,chat,resolved,low,sizing_fit,Is the Zip Hoodie true to size?,ord_037638,prod_00033,2025-12-19T13:01:00,2025-12-19T23:28:00,928,,human
tkt_01083,cust_005006,2025-01-17T16:24:17,email,resolved,normal,order_status,Where's my order?,ord_014109,prod_00016,2025-01-17T12:50:00,2025-01-17T23:47:00,1247,,human
tkt_01085,cust_007414,2024-12-22T15:04:38,chat,resolved,high,order_status,Tracking not updating,ord_011827,prod_00002,2024-12-22T10:04:00,2024-12-22T10:05:00,5,,bot
tkt_01086,cust_016764,2026-01-07T14:13:07,chat,resolved,normal,sizing_fit,Is the Staple Tee true to size?,ord_039507,prod_00006,2026-01-07T13:07:00,2026-01-07T23:43:00,1003,5,human
tkt_01087,cust_002205,2024-07-27T21:04:58,email,resolved,low,product_quality,Issue with Classic Hoodie quality,ord_002618,prod_00002,2024-07-27T10:03:00,2024-07-27T10:15:00,15,,bot
tkt_01088,cust_005599,2024-11-13T16:37:17,email,resolved,normal,product_quality,Colour faded after wash,ord_008510,prod_00020,2024-11-13T11:42:00,2024-11-13T23:45:00,885,,human
tkt_01089,cust_001424,2025-10-09T10:49:57,chat,resolved,normal,product_quality,Colour faded after wash,ord_029913,prod_00019,2025-10-09T10:41:00,2025-10-09T23:54:00,1194,,human
tkt_01090,cust_014957,2025-10-07T12:01:58,email,resolved,normal,sizing_fit,Classic Hoodie doesn't fit right,ord_029756,prod_00002,2025-10-07T12:08:00,2025-10-07T23:35:00,1355,,human
tkt_01091,cust_000268,2024-08-31T20:08:26,email,resolved,normal,sizing_fit,Sizing question about Boxy Crop Tee,ord_004357,prod_00018,2024-08-31T10:01:00,2024-08-31T10:10:00,10,,bot
tkt_01092,cust_019935,2026-02-28T20:42:39,email,resolved,normal,discount_code,Applied wrong code,ord_043123,prod_00001,2026-02-28T12:11:00,2026-02-28T17:20:00,440,4,human
tkt_01093,cust_000579,2025-05-16T13:00:55,email,resolved,low,other,Gift wrapping?,ord_021079,prod_00016,2025-05-16T10:01:00,2025-05-16T10:28:00,28,,bot
tkt_01094,cust_018406,2026-04-04T08:13:27,chat,resolved,high,discount_code,Code expired before I could use it,ord_045727,prod_00016,2026-04-04T10:04:00,2026-04-04T10:13:00,13,2,bot
tkt_01095,cust_011520,2025-05-15T08:44:01,email,resolved,normal,order_status,Tracking not updating,ord_021121,prod_00003,2025-05-15T10:02:00,2025-05-15T10:14:00,14,,bot
tkt_01096,cust_015426,2025-10-21T11:16:06,email,resolved,normal,returns_exchanges,Return label not working,ord_031099,prod_00009,2025-10-21T12:20:00,2025-10-21T18:57:00,537,,human
tkt_01097,cust_014767,2025-10-03T16:49:23,email,resolved,normal,order_status,No delivery update for Washed Logo Tee,ord_030114,prod_00016,2025-10-03T10:45:00,2025-10-03T21:20:00,680,4,human
tkt_01099,cust_008445,2026-02-13T21:33:15,email,resolved,high,sizing_fit,Slim Sweatpants doesn't fit right,ord_041345,prod_00008,2026-02-13T11:38:00,2026-02-13T23:17:00,1157,,human
tkt_01100,cust_014115,2025-09-03T14:12:48,email,resolved,normal,sizing_fit,Heritage Tee doesn't fit right,ord_027561,prod_00012,2025-09-03T10:02:00,2025-09-03T10:10:00,10,,bot
tkt_01101,cust_001590,2026-03-18T19:19:14,email,resolved,normal,drop_restock,Will there be more sizes?,ord_044118,prod_00009,2026-03-18T10:01:00,2026-03-18T10:22:00,22,4,bot
tkt_01102,cust_005413,2024-11-05T17:17:56,email,resolved,low,returns_exchanges,Return label not working,ord_008183,prod_00013,2024-11-05T10:01:00,2024-11-05T10:21:00,21,,bot
tkt_01103,cust_002989,2024-08-25T12:41:50,email,resolved,normal,order_status,No delivery update for Track Hoodie,ord_003852,prod_00015,2024-08-25T10:01:00,2024-08-25T10:21:00,21,,bot
tkt_01104,cust_010519,2025-05-14T19:17:19,email,resolved,normal,product_quality,Issue with Court Trainer quality,ord_020869,prod_00005,2025-05-14T13:53:00,2025-05-14T23:00:00,780,,human
tkt_01105,cust_020932,2026-04-09T18:12:41,instagram_dm,resolved,normal,order_status,Tracking not updating,ord_045829,prod_00049,2026-04-09T10:04:00,2026-04-09T10:13:00,13,4,bot
tkt_01106,cust_020194,2026-03-11T09:47:04,email,resolved,low,drop_restock,Next drop date?,ord_043758,prod_00033,2026-03-11T11:59:00,2026-03-11T23:05:00,1145,,human
tkt_01107,cust_004307,2024-10-04T16:32:57,chat,resolved,low,discount_code,Discount code not working,ord_006154,prod_00022,2024-10-04T11:50:00,2024-10-04T23:48:00,1308,,human
tkt_01108,cust_005341,2025-07-31T10:05:19,email,resolved,normal,discount_code,Applied wrong code,ord_025427,prod_00030,2025-07-31T11:18:00,2025-07-31T14:38:00,278,,human
tkt_01109,cust_017544,2025-12-29T14:13:24,chat,resolved,low,sizing_fit,Sizing question about Womens Boxy Tee,ord_038206,prod_00052,2025-12-29T11:39:00,2025-12-29T18:01:00,481,,human
tkt_01110,cust_010246,2025-10-15T10:58:29,email,resolved,normal,sizing_fit,Sizing question about Pigment Dyed Tee,ord_030851,prod_00040,2025-10-15T13:37:00,2025-10-15T14:30:00,270,3,human
tkt_01111,cust_017035,2025-12-06T12:52:35,chat,resolved,high,sizing_fit,Size exchange needed,ord_035459,prod_00028,2025-12-06T10:03:00,2025-12-06T10:27:00,27,,bot
tkt_01112,cust_000624,2024-09-20T10:07:01,email,resolved,normal,sizing_fit,Is the Heritage Tee true to size?,ord_005842,prod_00012,2024-09-20T11:35:00,2024-09-20T23:07:00,787,,human
tkt_01113,cust_002213,2025-01-14T13:20:18,chat,resolved,normal,order_status,Tracking not updating,ord_014386,prod_00019,2025-01-14T10:38:00,2025-01-14T23:08:00,848,5,human
tkt_01114,cust_000583,2025-11-12T17:19:05,email,resolved,high,returns_exchanges,Return label not working,ord_032542,prod_00025,2025-11-12T11:18:00,2025-11-12T18:28:00,508,5,human
tkt_01115,cust_015329,2026-03-15T10:58:35,email,resolved,normal,product_quality,Colour faded after wash,ord_043943,prod_00023,2026-03-15T12:36:00,2026-03-15T23:06:00,1086,1,human
tkt_01116,cust_018082,2026-03-05T10:21:21,instagram_dm,resolved,normal,returns_exchanges,Exchange for different size,ord_043387,prod_00004,2026-03-05T11:05:00,2026-03-05T12:31:00,151,,human
tkt_01117,cust_002835,2024-10-23T11:49:05,email,resolved,normal,drop_restock,When will Varsity Tee restock?,ord_007433,prod_00024,2024-10-23T10:46:00,2024-10-23T16:55:00,415,,human
tkt_01118,cust_000176,2024-06-17T19:37:45,email,resolved,low,order_status,Where's my order?,ord_000813,prod_00008,2024-06-17T11:16:00,2024-06-17T15:55:00,355,4,human
tkt_01119,cust_011285,2025-05-09T13:04:59,chat,resolved,normal,other,Collaboration enquiry,ord_020642,prod_00016,2025-05-09T10:04:00,2025-05-09T10:14:00,14,,bot
tkt_01120,cust_008726,2025-01-19T12:11:38,chat,resolved,normal,drop_restock,When will Varsity Tee restock?,ord_014728,prod_00024,2025-01-19T12:25:00,2025-01-19T11:46:00,106,5,human
tkt_01121,cust_020950,2026-04-09T11:28:25,email,resolved,normal,order_status,Tracking not updating,ord_045873,prod_00009,2026-04-09T10:03:00,2026-04-09T10:05:00,5,,bot
tkt_01122,cust_019798,2026-02-23T10:46:43,instagram_dm,closed,low,returns_exchanges,Exchange for different size,ord_042760,prod_00006,2026-02-23T10:01:00,2026-02-23T10:21:00,21,4,bot
tkt_01123,cust_012605,2025-08-13T18:13:17,instagram_dm,resolved,normal,order_status,Tracking not updating,ord_026172,prod_00023,2025-08-13T10:02:00,2025-08-13T10:24:00,24,,bot
tkt_01124,cust_017822,2025-12-29T13:01:32,email,resolved,normal,order_status,Order hasn't arrived,ord_037452,prod_00035,2025-12-29T13:58:00,2025-12-29T11:54:00,114,4,human
tkt_01125,cust_012930,2025-08-25T14:12:06,email,resolved,high,order_status,Order hasn't arrived,ord_027454,prod_00020,2025-08-25T10:01:00,2025-08-25T10:25:00,25,,bot
tkt_01126,cust_010123,2025-04-26T15:27:51,chat,resolved,normal,order_status,No delivery update for Heritage Tee,ord_020037,prod_00012,2025-04-26T10:02:00,2025-04-26T10:25:00,25,5,bot
tkt_01127,cust_006501,2024-12-03T21:05:17,chat,resolved,normal,returns_exchanges,How do I return?,ord_010157,prod_00029,2024-12-03T13:43:00,2024-12-03T21:13:00,673,5,human
tkt_01128,cust_012106,2025-06-05T13:40:13,email,closed,normal,drop_restock,Next drop date?,ord_022386,prod_00036,2025-06-05T10:04:00,2025-06-05T10:16:00,16,4,bot
tkt_01130,cust_015591,2025-10-23T20:17:25,instagram_dm,resolved,low,other,General enquiry,ord_031541,prod_00008,2025-10-23T13:19:00,2025-10-23T23:55:00,1195,3,human
tkt_01131,cust_002071,2025-03-31T15:38:39,instagram_dm,resolved,low,other,General enquiry,ord_018779,prod_00005,2025-03-31T10:03:00,2025-03-31T10:08:00,8,,bot
tkt_01132,cust_005973,2024-11-20T11:14:42,chat,resolved,normal,order_status,Order hasn't arrived,ord_009196,prod_00025,2024-11-20T10:02:00,2024-11-20T10:14:00,14,2,bot
tkt_01133,cust_007508,2025-01-16T11:26:10,chat,resolved,low,order_status,Tracking not updating,ord_014332,prod_00016,2025-01-16T12:31:00,2025-01-16T11:09:00,69,,human
tkt_01134,cust_020268,2026-03-10T21:56:14,email,resolved,normal,discount_code,Can I get a code?,ord_043981,prod_00031,2026-03-10T10:01:00,2026-03-10T10:26:00,26,3,bot
tkt_01135,cust_007274,2025-12-03T21:30:09,email,resolved,normal,returns_exchanges,Return label not working,ord_033998,prod_00041,2025-12-03T13:51:00,2025-12-03T14:28:00,268,,human
tkt_01136,cust_010420,2025-04-08T09:52:45,email,resolved,low,sizing_fit,Is the Essential Tee true to size?,ord_018682,prod_00001,2025-04-08T10:04:00,2025-04-08T10:16:00,16,,bot
tkt_01137,cust_011508,2025-05-14T15:06:40,instagram_dm,resolved,normal,product_quality,Print peeling,ord_021098,prod_00022,2025-05-14T12:56:00,2025-05-14T23:35:00,935,,human
tkt_01138,cust_001101,2025-06-17T20:42:16,email,resolved,high,drop_restock,Next drop date?,ord_023070,prod_00005,2025-06-17T12:00:00,2025-06-17T18:14:00,494,,human
tkt_01139,cust_015330,2025-10-15T13:23:02,email,resolved,normal,order_status,Tracking not updating,ord_030821,prod_00037,2025-10-15T12:32:00,2025-10-15T16:22:00,382,2,human
tkt_01140,cust_000776,2024-11-20T20:15:23,instagram_dm,resolved,high,product_quality,Print peeling,ord_008749,prod_00006,2024-11-20T12:18:00,2024-11-20T23:21:00,1041,4,human
tkt_01141,cust_010878,2025-08-22T14:30:35,email,resolved,normal,other,Collaboration enquiry,ord_026927,prod_00016,2025-08-22T10:01:00,2025-08-22T10:14:00,14,,bot
tkt_01142,cust_002628,2024-11-23T17:04:41,chat,resolved,low,discount_code,Code expired before I could use it,ord_009946,prod_00031,2024-11-23T10:03:00,2024-11-23T10:05:00,5,,bot
tkt_01143,cust_011781,2026-03-12T14:35:11,email,resolved,high,returns_exchanges,How do I return?,ord_043896,prod_00032,2026-03-12T11:18:00,2026-03-12T23:42:00,1182,,human
tkt_01144,cust_003663,2025-05-26T08:45:03,chat,resolved,normal,discount_code,Can I get a code?,ord_022178,prod_00005,2025-05-26T10:04:00,2025-05-26T10:29:00,29,5,bot
tkt_01145,cust_007488,2025-08-09T11:11:24,chat,resolved,normal,returns_exchanges,Exchange for different size,ord_025936,prod_00025,2025-08-09T12:40:00,2025-08-09T23:41:00,1241,,human
tkt_01146,cust_003731,2024-09-20T17:15:33,chat,closed,normal,order_status,Where's my order?,ord_005120,prod_00020,2024-09-20T11:23:00,2024-09-20T16:19:00,379,5,human
tkt_01147,cust_015900,2026-01-06T10:37:49,email,resolved,normal,drop_restock,Restock notification,ord_038076,prod_00022,2026-01-06T11:29:00,2026-01-06T23:22:00,1282,3,human
tkt_01148,cust_014648,2026-02-01T09:11:56,email,resolved,low,order_status,Tracking not updating,ord_041272,prod_00056,2026-02-01T12:13:00,2026-02-01T16:35:00,395,,human
tkt_01149,cust_005732,2024-11-14T17:21:54,chat,resolved,normal,sizing_fit,Linen Blend Tee doesn't fit right,ord_008763,prod_00019,2024-11-14T11:28:00,2024-11-14T19:28:00,568,,human
tkt_01150,cust_006373,2024-11-27T20:47:28,instagram_dm,resolved,normal,product_quality,Print peeling,ord_009917,prod_00009,2024-11-27T11:26:00,2024-11-27T23:44:00,824,,human
tkt_01151,cust_002596,2024-08-11T16:36:12,instagram_dm,closed,low,product_quality,Issue with Classic Hoodie quality,ord_003119,prod_00002,2024-08-11T10:39:00,2024-08-11T23:08:00,1088,,human
tkt_01152,cust_012226,2025-06-09T09:03:18,email,resolved,low,product_quality,Stitching coming loose,ord_022660,prod_00035,2025-06-09T12:38:00,2025-06-09T23:00:00,960,,human
tkt_01153,cust_005902,2025-09-11T16:28:46,chat,resolved,low,discount_code,Applied wrong code,ord_028325,prod_00031,2025-09-11T12:04:00,2025-09-11T16:56:00,416,,human
tkt_01154,cust_008614,2025-01-22T14:49:09,chat,resolved,normal,order_status,Order hasn't arrived,ord_014502,prod_00009,2025-01-22T10:02:00,2025-01-22T10:26:00,26,,bot
tkt_01155,cust_002309,2024-08-05T14:46:11,chat,resolved,normal,discount_code,Applied wrong code,ord_002741,prod_00012,2024-08-05T10:03:00,2024-08-05T10:09:00,9,,bot
tkt_01156,cust_013135,2025-07-19T08:53:55,email,resolved,high,order_status,Tracking not updating,ord_025026,prod_00032,2025-07-19T10:04:00,2025-07-19T10:06:00,6,4,bot
tkt_01157,cust_007594,2024-12-25T18:53:32,instagram_dm,resolved,normal,drop_restock,Restock notification,ord_012206,prod_00019,2024-12-25T12:09:00,2024-12-25T15:55:00,355,,human
tkt_01158,cust_009839,2025-03-06T11:07:18,email,resolved,high,product_quality,Print peeling,ord_017336,prod_00033,2025-03-06T12:28:00,2025-03-06T23:25:00,1105,,human
tkt_01159,cust_019262,2026-02-11T14:52:53,email,resolved,normal,sizing_fit,Sizing question about Cord Cap,ord_041986,prod_00035,2026-02-11T10:02:00,2026-02-11T10:29:00,29,,bot
tkt_01160,cust_011911,2025-05-27T21:41:08,chat,resolved,low,discount_code,Discount code not working,ord_021958,prod_00029,2025-05-27T13:02:00,2025-05-27T22:37:00,757,,human
tkt_01161,cust_014711,2025-11-28T12:56:29,instagram_dm,resolved,high,returns_exchanges,How do I return?,ord_033842,prod_00020,2025-11-28T13:07:00,2025-11-28T22:46:00,766,,human
tkt_01162,cust_003426,2026-04-19T12:59:13,chat,resolved,normal,order_status,No delivery update for Linen Blend Tee,ord_046291,prod_00019,2026-04-19T11:29:00,2026-04-19T13:03:00,183,,human
tkt_01163,cust_006681,2026-03-12T12:28:49,instagram_dm,closed,high,order_status,No delivery update for Vintage Wash Tee,ord_043297,prod_00043,2026-03-12T13:11:00,2026-03-12T13:16:00,196,,human
tkt_01164,cust_021559,2026-05-08T15:47:36,email,resolved,low,returns_exchanges,Exchange for different size,ord_047460,prod_00038,2026-05-08T13:56:00,2026-05-08T12:50:00,170,,human
tkt_01165,cust_009682,2025-09-10T10:46:42,chat,resolved,normal,order_status,Tracking not updating,ord_028814,prod_00001,2025-09-10T10:04:00,2025-09-10T10:23:00,23,1,bot
tkt_01166,cust_008396,2025-03-29T12:21:30,chat,resolved,high,other,Gift wrapping?,ord_018425,prod_00011,2025-03-29T10:03:00,2025-03-29T10:20:00,20,5,bot
tkt_01167,cust_006241,2026-02-09T10:15:09,instagram_dm,resolved,high,returns_exchanges,Exchange for different size,ord_041759,prod_00040,2026-02-09T10:01:00,2026-02-09T10:25:00,25,,bot
tkt_01168,cust_009698,2025-02-27T17:11:25,chat,resolved,normal,order_status,Where's my order?,ord_017027,prod_00009,2025-02-27T11:41:00,2025-02-27T23:36:00,1236,,human
tkt_01169,cust_003667,2024-09-14T21:32:01,instagram_dm,resolved,normal,sizing_fit,Is the Arch Logo Tee true to size?,ord_005020,prod_00009,2024-09-14T12:02:00,2024-09-14T23:17:00,797,,human
tkt_01170,cust_002827,2024-12-05T20:52:28,email,resolved,normal,other,Gift wrapping?,ord_010014,prod_00019,2024-12-05T10:01:00,2024-12-05T10:11:00,11,,bot
